시군구명,어린이집코드,어린이집명,어린이집유형,운영현황,우편번호,상세주소,전화번호,팩스번호,홈페이지주소,보육실수,보육실 면적,놀이터수,CCTV총설치수,보육교직원수,정원,현원,시설 위도,시설 경도,통학차량운영여부,인가일자,휴지시작일자,휴지종료일자,폐지일자,데이터기준일자,제공서비스,반수-만0세,반수-만1세,반수-만2세,반수-만3세,반수-만4세,반수-만5세,반수-영아혼합(만0~2세),반수-유아혼합(만3~5세),반수-특수장애,반수-총계,아동수-만0세,아동수-만1세,아동수-만2세,아동수-만3세,아동수-만4세,아동수-만5세,아동수-영아혼합(만0~2세),아동수-유아혼합(만3~5세),아동수-특수장애,아동수-총계,근속년수-1년미만,근속년수-1년이상~2년미만,근속년수-2년이상~4년미만,근속년수-4년이상~6년미만,근속년수-6년이상,교직원현황-원장,교직원현황-보육교사,교직원현황-특수교사,교직원현황-치료교사,교직원현황-영양사,교직원현황-간호사,교직원현황-간호조무사,교직원현황-조리원,교직원현황-사무직원,교직원현황-총계,데이터수집일,,
강서구,11500000138,나래어린이집,국공립,정상,7517,서울특별시 강서구 양천로17길 25 (방화동),02-2664-9831,02-2664-9883,,4,260,0,10,12,38,38,37.57475152,126.8126986,미운영,2003-07-15,,,,2022-03-17,영아전담,야간연장,3,3,2,0,0,0,0,0,0,8,9,15,14,0,0,0,0,0,0,38,0,0,0,0,0,1,9,0,0,0,0,0,1,0,12,03:51.0,
강서구,11500000087,아이숲 어린이집,민간,폐지,7735,서울특별시 강서구 등촌로13바길 38 (화곡동),02-2644-0425,02-2644-8778,,4,68,0,4,0,25,0,37.53610864,126.8576655,미운영,2003-04-01,,,2019-06-25,2022-03-17,야간연장,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000408,예사랑,민간,폐지,157867,서울 강서구 화곡본동 56-300,02-2698-2293,02-2698-2293,yesarang2.co.kr,6,167,0,0,0,39,0,,,,2003-03-23,,,2011-03-25,2022-03-17,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000119,한솔어린이집,민간,폐지,7606,서울특별시 강서구 방화대로33길 56 (방화동),02-2662-5009,,,4,82,0,8,0,31,0,37.56825606,126.8135058,운영,2003-03-19,,,2016-09-28,2022-03-17,일반,1,1,2,0,0,0,2,1,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:52.0,,
강서구,11500000269,홍익몬테소리어린이집,민간,폐지,7712,서울특별시 강서구 화곡로21길 7 서울 강서구 화곡로21길 7, (화곡동),02-2604-0815,02-2604-0816,http://cafe.naver.com/kidshaus,4,80,0,4,0,32,0,37.54112921,126.8366268,미운영,2003-03-13,,,2021-07-16,2022-03-17,일반,0,1,1,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:52.0,
강서구,11500000083,강서어린이집,민간,정상,7662,서울특별시 강서구 까치산로 128 (화곡동),02-2602-2767,,,10,242,2,9,7,99,37,37.54894924,126.8508888,미운영,2003-03-11,,,,2022-03-17,일반,0,0,6,5,0,0,0,0,0,11,0,0,17,20,0,0,0,0,0,37,0,0,0,0,0,1,5,0,0,0,0,0,1,0,7,03:50.0,,
강서구,11500000211,꽃망울어린이집,가정,폐지,7738,서울특별시 강서구 곰달래로51길 46 (화곡동),02-2649-4912,,,4,99,0,0,0,20,0,37.53380412,126.8580717,,2003-03-01,,,2011-12-14,2022-03-17,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000216,한마음 어린이집,가정,정상,7544,서울특별시 강서구 양천로 637 101동 103호(염창동, 삼성한마음아파트),02-6738-5307,,,4,54,0,4,7,19,19,37.55446676,126.8682003,미운영,2003-01-22,,,,2022-03-17,일반,2,2,1,0,0,0,3,0,0,8,6,5,7,0,0,0,0,0,0,18,0,0,0,0,0,1,5,0,0,0,0,0,0,0,7,03:52.0,
강서구,11500000113,별빛어린이집,국공립,정상,7571,서울특별시 강서구 공항대로 447 (등촌동),02-3661-8153,02-3661-8155,http://cafe.daum.net/36618153,5,242,1,7,14,84,71,37.55452391,126.8615866,미운영,2003-01-06,,,,2022-03-17,야간연장,0,4,4,1,1,1,0,2,0,13,0,12,16,13,15,15,0,0,0,71,0,0,0,0,0,1,12,0,0,0,0,0,1,0,14,03:51.0,,
강서구,11500000210,햇살어린이집,가정,정상,7688,서울특별시 강서구 화곡로53길 43-13,02-2606-1732,02-2606-1732,,4,50,0,4,8,19,18,37.55117365,126.8464308,미운영,2002-12-18,,,,2022-03-17,야간연장,1,1,1,0,0,0,4,0,0,7,3,5,7,0,0,0,3,0,0,18,0,0,0,0,0,1,6,0,0,0,0,0,0,0,8,03:52.0,,
강서구,11500000061,하나어린이집,민간,폐지,7775,서울특별시 강서구 강서로7길 132 (화곡동),02-2692-7341,02-2604-0691,,5,116,0,4,0,44,0,37.52901016,126.840363,운영,2002-12-18,,,2021-02-28,2022-03-17,일반,2,3,3,2,0,0,9,2,0,21,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:52.0,,
강서구,11500000172,대우주어린이집,가정,폐지,7703,서울특별시 강서구 화곡로13길 107 135동 101호(화곡동, 화곡푸르지오),02-2605-7313,02-2605-7313,,4,61,0,5,0,20,0,37.54438508,126.8315632,미운영,2002-12-09,,,2020-11-01,2022-03-17,야간연장,2,1,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,
강서구,11500000100,세누리어린이집,가정,휴지,7729,서울특별시 강서구 초록마을로36길 1 (화곡동),02-2605-4076,02-2602-4076,,4,61,1,0,0,18,0,37.5357806,126.8453374,운영,2002-12-05,2016-03-18,2017-03-17,,2022-03-17,일반,0,2,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000284,수잔나어린이집,가정,정상,7770,서울특별시 강서구 강서로15길 24 태흥빌라 102호 (화곡동),02-2607-0224,02-2607-4024,,3,52,1,4,6,17,12,37.530749,126.8420004,미운영,2002-11-29,,,,2022-03-17,일반,1,3,1,0,0,0,3,0,0,8,2,3,7,0,0,0,0,0,0,12,0,0,0,0,0,1,4,0,0,0,0,0,1,0,6,03:51.0,,
강서구,11500000231,아롱다롱어린이집,가정,폐지,7701,서울특별시 강서구 강서로34길 21-18,02-2602-9683,02-2602-2690,,3,53,0,4,0,20,0,37.54364268,126.840434,미운영,2002-10-10,,,2015-06-23,2022-03-17,일반,1,0,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000037,해맑은방과후교실어린이집,국공립,정상,7519,서울특별시 강서구 방화대로48길 40 (방화동),070-4339-5343,02-2662-6667,,2,80,0,8,3,23,14,37.57466596,126.8189896,미운영,2002-07-30,,,,2022-03-17,방과후 전담,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,03:52.0,,
강서구,11500000064,대은어린이집,민간,폐지,157891,서울특별시 강서구 곰달래로19가길 45 (화곡동),02-2694-1952,02-2694-1952,,6,126,0,12,0,44,0,37.53045645,126.8398259,운영,2002-07-01,,,2015-11-04,2022-03-17,일반,1,1,2,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000255,구립공항어린이집,국공립,정상,7625,서울특별시 강서구 남부순환로11길 81 (공항동),02-2665-1514,02-2665-1524,,8,269,1,16,18,104,65,37.55704734,126.8145833,미운영,2002-05-14,,,,2022-03-17,야간연장,시간제보육,3,3,2,1,0,0,0,1,0,10,6,15,14,14,0,0,0,16,0,65,0,0,0,0,0,1,15,0,0,0,0,0,2,0,18,03:51.0,
강서구,11500000230,하랑어린이집,가정,폐지,7730,서울특별시 강서구 까치산로4길 98-23 B동 101호(화곡동, 오케이B아파트),02-2695-7982,02-2695-7982,http://cafe.naver.com/hwagoklittleangel,2,40,0,0,0,15,0,37.53863782,126.846357,미운영,2002-05-02,,,2020-01-06,2022-03-17,일반,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:52.0,
강서구,11500000071,표정어린이집,민간,폐지,7750,서울특별시 강서구 곰달래로33가길 6 (화곡동),02-2606-3181,02-2606-3182,poshasha2@hanmail.net,8,167,1,0,0,63,0,37.53124404,126.8521901,운영,2002-04-10,,,2017-02-13,2022-03-17,일반,0,0,1,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:52.0,,
강서구,11500000044,구립 하늘숲어린이집,국공립,정상,7710,서울특별시 강서구 강서로45다길 102 (화곡동),02-2699-2220,02-2601-3610,,5,533,2,11,15,83,70,37.54325103,126.8329648,미운영,2002-04-01,,,,2022-03-17,야간연장,0,2,2,1,1,1,0,0,0,7,0,8,14,15,15,18,0,0,0,70,0,0,0,0,0,1,12,0,0,0,0,0,1,0,15,03:51.0,,
강서구,11500000117,리틀 초콜릿어린이집,가정,폐지,7595,서울특별시 강서구 양천로30길 108 101-112,02-2661-6411,02-2661-6411,,4,54,0,4,0,19,0,37.56811058,126.8223105,미운영,2002-03-13,,,2019-05-15,2022-03-17,일반,1,1,2,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000233,아장닷컴 어린이집,가정,폐지,7678,서울특별시 강서구 화곡로42나길 30-17 유니크 101호 (화곡동),02-2602-8554,02-2602-3999,,3,85,0,5,0,20,0,37.54737388,126.847801,미운영,2002-02-22,,,2016-05-31,2022-03-17,야간연장,1,2,2,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000086,덕원 어린이집,민간,폐지,157915,서울 강서구 화곡6동 980-31,02-2695-2631,,,0,0,0,0,0,30,0,,,,2001-11-08,,,2009-01-09,2022-03-17,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000022,푸른방과후교실,국공립,폐지,7526,서울특별시 강서구 양천로57길 36 가양5단지 가양5종합사회복지관 내 (가양동),02-2668-1433,02-2668-0065,,5,2,1,0,0,22,0,37.56358314,126.854723,미운영,2001-10-01,,,2012-05-31,2022-03-17,방과후 전담,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:52.0,,
강서구,11500000152,하니어린이집,가정,폐지,7609,서울특별시 강서구 양천로14길 37 101동 105호(방화동, 신안테트빌1단지),02-2661-0022,02-2663-1010,http://cafe.daum.net/hani26610022,4,55,0,0,0,20,0,37.59316269,126.8001089,미운영,2001-07-24,,,2014-04-08,2022-03-17,일반,2,1,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:52.0,
강서구,11500000157,석란어린이집,민간,정상,7725,서울특별시 강서구 초록마을로32길 38 (화곡동),02-2604-0735,02-2604-0745,,4,263,1,8,6,82,18,37.53825561,126.847354,미운영,2001-07-20,,,,2022-03-17,일반,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,5,13,0,18,0,0,0,0,0,1,3,0,0,0,0,0,1,0,6,03:51.0,,
강서구,11500000249,엄마품어린이집,가정,정상,7524,서울특별시 강서구 허준로 23 101동 104호(가양동, 한강타운),02-2668-3808,02-2668-3808,키즈노트,3,54,0,4,7,19,13,37.57129093,126.8448709,미운영,2001-06-26,,,,2022-03-17,일반,1,2,1,1,0,0,4,0,0,9,2,3,6,0,0,0,2,0,0,13,0,0,0,0,0,1,5,0,0,0,0,0,0,0,7,03:51.0,
강서구,11500000118,로뎀어린이집,민간,정상,7605,서울특별시 강서구 양천로24길 31 로뎀어린이집 (방화동),02-2664-7060,02-2661-7061,,8,308,1,10,15,115,71,37.57196612,126.8157738,미운영,2001-04-10,,,,2022-03-17,일반,0,0,5,2,2,0,0,3,0,12,0,0,16,16,0,0,0,39,0,71,0,0,0,0,0,1,12,0,0,0,0,0,2,0,15,03:51.0,,
강서구,11500000066,키즈빌어린이집,민간,폐지,7591,서울특별시 강서구 강서로54길 94 (등촌동),02-3663-7949,02-2658-1689,,8,135,0,7,0,46,0,37.55853969,126.8437741,운영,2001-03-30,,,2016-09-01,2022-03-17,야간연장,1,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000126,새자연어린이집,민간,정상,7513,서울특별시 강서구 방화대로47가길 22 삼익아파트 내 유치원동 (방화동),02-2666-6467,,,5,223,1,7,8,72,33,37.57689489,126.8145653,운영,2001-02-05,,,,2022-03-17,일반,0,2,2,1,1,1,0,2,0,9,0,4,13,8,0,0,0,8,0,33,0,0,0,0,0,1,5,0,0,0,0,0,1,0,8,03:51.0,,
강서구,11500000270,강산어린이집,가정,폐지,7751,서울특별시 강서구 강서로18나길 22 광산그린빌101호 (화곡동),02-2604-2001,,,2,68,0,0,0,16,0,37.53505503,126.8469734,미운영,2001-02-02,,,2013-09-30,2022-03-17,일반,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:50.0,,
강서구,11500000134,몬테소리동화나라어린이집,가정,정상,7605,서울특별시 강서구 방화대로 319 101동 102호(방화동, 길성아파트),02-2661-6335,02-2661-6336,http://daum.net/kiddongwha.com,4,60,0,4,8,20,20,37.56917151,126.8162001,미운영,2001-01-18,,,,2022-03-17,일반,2,2,1,0,0,0,7,0,0,12,5,8,7,0,0,0,0,0,0,20,0,0,0,0,0,1,6,0,0,0,0,0,0,0,8,03:51.0,
강서구,11500000040,가양4종합사회복지관방과후교실어린이집,국공립,폐지,7527,서울특별시 강서구 양천로57길 37 가양4종합사회복지관 내 어린이집,02-2659-1303,02-2668-6690,www.gayang.or.kr,4,80,1,1,0,21,0,37.57221812,126.8413801,미운영,2000-12-26,,,2019-02-28,2022-03-17,방과후 전담,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:50.0,,
강서구,11500000089,행복한 아이들 어린이집,민간,휴지,7659,서울특별시 강서구 까치산로 145 (화곡동),02-2692-6561,02-2608-0938,,3,85,0,4,0,23,0,37.55045557,126.8518888,미운영,2000-12-19,2022-01-01,2022-12-31,,2022-03-17,야간연장,2,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:52.0,,
강서구,11500000277,소담어린이집,민간,정상,7761,서울특별시 강서구 월정로32길 31 (화곡동),02-2694-1030,,,4,98,0,4,2,37,0,37.53546476,126.837026,미운영,2000-11-20,,,,2022-03-17,일반,3,1,0,0,0,0,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,03:51.0,,
강서구,11500000241,프란치스코어린이집,사회복지법인,정상,7627,서울특별시 강서구 송정로1길 13 프란치스코어린이집,02-2665-7050,02-2664-7051,,10,1176,1,20,38,173,140,37.55617252,126.8114542,미운영,2000-11-01,,,,2022-03-17,장애아통합,야간연장,0,4,4,2,2,2,0,0,6,20,0,20,28,20,25,28,0,0,19,140,0,0,0,0,0,1,22,6,0,1,1,0,3,0,38,03:52.0,
강서구,11500000116,예쁨어린이집,민간,폐지,7516,서울특별시 강서구 양천로7길 14 2층 (방화동),02-2661-5293,,greenkids79@naver.com,4,101,0,6,0,39,0,37.57350955,126.8081029,운영,2000-10-11,,,2018-10-31,2022-03-17,일반,1,2,4,0,0,0,7,1,0,15,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000035,아름다운어린이집,민간,휴지,7668,서울특별시 강서구 등촌로 169 (등촌동),02-2648-4813,,,5,94,0,0,0,39,0,37.54496339,126.8619912,,2000-09-08,2012-02-05,2012-06-15,,2022-03-17,일반,1,1,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000135,신성어린이집,민간,폐지,7593,서울특별시 강서구 양천로28길 18 (방화동),02-2661-1800,02-2661-1800,,7,192,1,13,0,79,0,37.57237977,126.8203117,운영,2000-08-18,,,2021-08-31,2022-03-17,일반,0,2,2,2,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000031,새영어린이집,민간,정상,7546,서울특별시 강서구 양천로63길 58 벽산아파트 관리동 새영어린이집,02-3661-6590,02-3661-6590,saeyoungchild.net,7,163,2,8,11,73,29,37.55761626,126.8660215,운영,2000-02-29,,,,2022-03-17,일반,2,2,3,0,0,0,2,1,0,10,5,9,8,0,0,0,0,7,0,29,0,0,0,0,0,1,7,0,0,0,0,0,1,0,11,03:51.0,,
강서구,11500000259,천사(몬)어린이집,민간,폐지,157210,서울 강서구 마곡동 327-53 신안빌라상가2층1호,02-2668-4441,02-2668-4441,,4,150,0,0,0,35,0,,,,2000-02-28,,,2011-05-04,2022-03-17,일반,1,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000193,햇살아트키즈어린이집,가정,폐지,7695,서울특별시 강서구 우현로 3 (화곡동),02-2606-5203,02-2602-0117,http://cafe.daum.net/sun-kids1004,3,44,0,0,0,17,0,37.54661606,126.8446599,운영,2000-02-22,,,2012-06-28,2022-03-17,일반,0,0,1,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:52.0,,
강서구,11500000287,다솜어린이집,민간,폐지,7612,서울특별시 강서구 초원로4길 9 101호 다솜어린이집,02-2666-1991,02-2666-1992,,5,74,0,4,0,31,0,37.56733398,126.8070355,운영,2000-02-02,,,2020-10-14,2022-03-17,야간연장,1,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000007,등촌7방과후교실,국공립,폐지,7576,서울특별시 강서구 공항대로43길 104 (등촌동),02-2658-6528,02-2658-6525,www.dc7.or.kr,4,2,0,4,0,20,0,37.56075342,126.8516108,미운영,2000-01-20,,,2019-01-31,2022-03-17,방과후 전담,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000237,솔로몬어린이집,민간,폐지,7673,서울특별시 강서구 화곡로44나길 1 솔로몬어린이집,02-2695-4748,02-2695-4728,,4,134,0,5,0,37,0,37.54760388,126.8481946,미운영,1999-12-30,,,2019-03-14,2022-03-17,일반,1,2,2,1,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000194,또래방어린이집,가정,정상,7691,서울특별시 강서구 강서로 266 126동 104호(화곡동, 우장산아이파크이편한세상),02-2605-1406,,,3,100,0,4,7,20,17,37.54984031,126.8387175,미운영,1999-11-11,,,,2022-03-17,일반,2,3,2,0,0,0,2,0,0,9,3,6,8,0,0,0,0,0,0,17,0,0,0,0,0,1,5,0,0,0,0,0,0,0,7,03:51.0,
강서구,11500000306,아이꿈터어린이집,민간,폐지,7745,서울특별시 강서구 강서로18길 112 (화곡동),02-2604-0926,02-2604-0927,,3,149,2,4,0,32,0,37.53501749,126.8517204,운영,1999-11-09,,,2020-02-29,2022-03-17,일반,0,3,2,0,0,0,4,1,0,10,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000124,봄누리어린이집,민간,휴지,7639,서울특별시 강서구 강서로 279 서광빌딩 2층 (내발산동),02-2664-5582,02-2664-5582,,4,94,0,0,1,32,0,37.55477476,126.8382221,미운영,1999-11-01,2012-07-17,2013-05-30,,2022-03-17,일반,0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,0,0,0,0,0,1,03:51.0,,
강서구,11500000009,키즈킹덤어린이집,민간,폐지,7783,서울특별시 강서구 강서로8길 134 (화곡동),02-2697-6711,02-2603-2012,http://cafe.daum.net/kingdomidl,8,374,1,11,0,132,0,37.53040134,126.8555078,운영,1999-09-15,,,2019-02-28,2022-03-17,일반,0,0,4,3,1,2,0,1,0,11,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000027,내발산초등학교방과후교실,법인·단체등,폐지,157832,서울 강서구 내발산2동 707,017-277-4435,,,0,0,0,0,0,20,0,,,,1999-09-10,,,2007-06-01,2022-03-17,일반,방과후 전담,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,
강서구,11500000105,상아영재원어린이집,민간,폐지,7611,서울특별시 강서구 양천로6길 28 방화12단지 도시개발아 상가 301호,02-2662-6277,02-2661-5025,,4,90,0,0,0,36,0,37.57081165,126.8068306,운영,1999-09-09,,,2014-03-06,2022-03-17,일반,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000036,아침해 어린이집,민간,정상,7539,서울특별시 강서구 양천로 731 동아3차아파트 관리소2층 아침해어린이집,02-2668-6733,02-2668-6733,,5,98,0,4,9,37,37,37.55377921,126.8709224,미운영,1999-09-04,,,,2022-03-17,일반,0,1,2,0,0,1,0,1,0,5,0,4,14,0,0,9,0,9,0,36,0,0,0,0,0,1,7,0,0,0,0,0,0,0,9,03:51.0,,
강서구,11500000056,꼬마숲어린이집,민간,정상,7704,서울특별시 강서구 강서로45다길 30-27 초록아파트 단지 내 관리사무소 1층 꼬마숲어린이집,02-2696-3275,02-2696-3275,,3,121,0,4,9,41,38,37.54569494,126.8337268,미운영,1999-08-29,,,,2022-03-17,일반,0,3,3,1,0,0,0,1,0,8,0,7,19,0,0,0,0,12,0,38,0,0,0,0,0,1,7,0,0,0,0,0,0,0,9,03:51.0,,
강서구,11500000425,아침해어린이집,법인·단체등,폐지,157862,서울 강서구 염창동 동아3차아파트 단지 내 관리소2층,02-2558-6733,02-2658-4959,,6,167,0,0,0,39,0,,,,1999-08-10,,,2011-03-25,2022-03-17,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
강서구,11500000279,해담어린이집,민간,폐지,7609,서울특별시 강서구 금낭화로11길 36 해담어린이집,02-2662-3265,02-2662-3265,cafe.daum.net/gh0807,6,206,1,9,0,73,0,37.57004528,126.8103207,미운영,1999-07-29,,,2020-02-29,2022-03-17,일반,0,2,2,2,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:52.0,,
강서구,11500000239,동아어린이집,가정,정상,7539,서울특별시 강서구 양천로 731 306동 102호(염창동, 동아3차아파트),02-2658-9837,,,3,53,0,4,8,20,20,37.54964924,126.8777635,미운영,1999-07-27,,,,2022-03-17,일반,3,2,1,0,0,0,0,0,0,6,7,9,4,0,0,0,0,0,0,20,0,0,0,0,0,1,6,0,0,0,0,0,0,0,8,03:51.0,
강서구,11500000090,하나영재어린이집,민간,정상,7534,서울특별시 강서구 양천로 507 강나루현대아파트 단지내 (가양동),02-3663-3088,02-3663-3019,,6,193,1,7,12,74,45,37.56075513,126.8568003,미운영,1999-07-12,,,,2022-03-17,일반,0,2,3,1,0,0,2,1,0,9,0,8,18,5,0,0,0,14,0,45,0,0,0,0,0,1,9,0,0,0,0,0,1,1,12,03:52.0,,
강서구,11500000095,강변어린이집,민간,폐지,7525,서울특별시 강서구 허준로 139 강변아파트 내 (가양동),02-2659-9046,02-2659-9046,,5,128,1,5,0,57,0,37.56513305,126.8554815,운영,1999-06-14,,,2019-03-01,2022-03-17,일반,0,0,2,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:50.0,,
강서구,11500000050,하람터어린이집,민간,폐지,7768,서울특별시 강서구 강서로17다길 15-14,02-2603-2225,02-2603-2273,,7,230,1,16,0,92,0,37.53328852,126.8413999,운영,1999-05-29,,,2020-02-29,2022-03-17,일반,0,2,5,1,1,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:52.0,,
강서구,11500000010,한나어린이집,민간,정상,7740,서울특별시 강서구 등촌로5길 60 (화곡동),02-2644-9280,02-2645-9280,,5,106,0,0,0,39,0,37.53348326,126.8599265,운영,1999-05-17,,,,2022-03-17,일반,3,2,0,0,0,0,2,1,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:52.0,,
강서구,11500000261,화곡꼬마천사어린이집,가정,정상,7728,서울특별시 강서구 강서로26길 11 (화곡동),02-2694-7982,02-2694-7179,,5,90,0,8,7,20,16,37.5394022,126.8427978,미운영,1999-05-04,,,,2022-03-17,일반,3,1,1,0,0,0,1,0,0,6,3,5,5,0,0,0,3,0,0,16,0,0,0,0,0,1,4,0,0,0,0,0,0,1,7,03:52.0,,
강서구,11500000197,병아리어린이집,가정,정상,7587,서울특별시 강서구 공항대로 351-21 101동 106호(등촌동, 진로미주아파트),02-2668-3574,02-319-0849,,3,60,0,4,7,19,18,37.55979404,126.8471027,미운영,1999-03-09,,,,2022-03-17,일반,3,2,1,0,0,0,1,0,0,7,6,5,7,0,0,0,0,0,0,18,0,0,0,0,0,1,5,0,0,0,0,0,0,0,7,03:51.0,
강서구,11500000081,늘품어린이집,민간,정상,7751,서울특별시 강서구 강서로18다길 41 2층,02-2608-0177,02-2608-0177,,5,132,0,7,6,39,14,37.53595154,126.8466948,미운영,1999-03-03,,,,2022-03-17,일반,1,2,2,0,0,0,3,1,0,9,0,0,6,0,0,0,2,6,0,14,0,0,0,0,0,1,4,0,0,0,0,0,0,0,6,03:51.0,,
강서구,11500000240,초록별어린이집,가정,정상,7704,서울특별시 강서구 강서로45다길 30-27 106동 201호(화곡동, 초록아파트),02-2604-9470,02-2692-8162,,3,62,0,3,6,20,13,37.54569494,126.8337268,운영,1999-03-02,,,,2022-03-17,야간연장,3,2,2,0,0,0,0,0,0,7,5,4,4,0,0,0,0,0,0,13,0,0,0,0,0,1,4,0,0,0,0,0,0,0,6,03:51.0,
강서구,11500000122,우람키즈어린이집,가정,폐지,7517,서울특별시 강서구 방화대로45길 32 102동 104호(방화동, 동부센트레빌아파트),02-2664-7663,,,4,68,0,5,0,20,0,37.57453047,126.8149107,미운영,1999-01-30,,,2021-04-30,2022-03-17,일반,3,2,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,
강서구,11500000217,등촌제일어린이집,가정,폐지,7570,서울특별시 강서구 공항대로53가길 50 등촌제일어린이집 (등촌동),02-3663-6046,02-3663-6046,,3,49,0,4,0,19,0,37.55553903,126.8590673,미운영,1998-12-31,,,2020-10-15,2022-03-17,일반,2,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,03:51.0,,
